Galaxy,Rad_kpc,Vobs,errV,Vgas,Vdisk,Vbulge,Rad_meters,V_baryonic_sq,V_baryonic,Accel,Exponent,Nu,V_calculated
NGC1705,6.0,71.5,10.5,14.31,19.44,0.0,1.8516e+20,378.616356,19.45806660488138,2.0448064160725858e-12,0.10580975354288182,9.959740409289234,61.40782214401548
NGC0300,0.91,33.1,3.9,0.0,31.52,0.0,2.80826e+19,457.014784,21.377904106810846,1.6273948423579013e-11,0.2985011927705834,3.8749086024525967,42.08195002574875
NGC0300,1.36,46.7,2.7,0.0,37.5,0.0,4.19696e+19,646.875,25.433737436719756,1.5412941748313064e-11,0.29049748160574373,3.966544777737611,50.654305375742915
NGC0300,1.82,53.9,4.7,0.0,42.04,0.0,5.61652e+19,812.986336,28.51291524905863,1.4474912152008717e-11,0.28151890951519076,4.075588235105287,57.56211902200052
NGC0300,2.27,58.8,2.5,2.86,46.16,0.0,7.00522e+19,988.322576,31.437598127083437,1.4108373127467805e-11,0.27793169225265874,4.12113758392831,63.82016384340018
NGC0300,2.72,65.6,2.6,7.4,48.37,0.0,8.39392e+19,1131.002174,33.63037576358611,1.3474064251267585e-11,0.2716119729473816,4.2043293735413965,68.95727417529915
NGC0300,3.17,70.8,2.7,8.38,49.78,0.0,9.78262e+19,1210.1266640000001,34.78687488119621,1.2370169382026492e-11,0.26024801543019616,4.36415136825573,72.67169969429875
NGC0300,3.63,82.1,4.9,8.42,50.48,0.0,1.120218e+20,1243.0823839999998,35.257373469956605,1.1096789946242604e-11,0.24648942166610224,4.5774892483939364,75.43338947460799
NGC0300,4.08,84.1,6.6,9.19,50.65,0.0,1.259088e+20,1264.5504499999997,35.56051813458291,1.0043384179660195e-11,0.2344982689014097,4.78394744062914,77.77880745308407
NGC0300,4.54,83.4,6.2,12.0,50.39,0.0,1.401044e+20,1312.009966,36.22167812236203,9.36451650340746e-12,0.22643433596657844,4.935144776070375,80.4671307420438
NGC0300,4.99,81.5,2.7,12.98,49.84,0.0,1.539914e+20,1311.132176,36.20955917986299,8.514320773757498e-12,0.21591091964367162,5.1495183312031685,82.16872382447168
NGC0300,5.45,80.8,4.0,13.57,49.05,0.0,1.68187e+20,1290.86005,35.92854088325881,7.675147603560323e-12,0.2049948598064194,5.395242048702032,83.45359441479802
NGC0300,5.9,82.8,12.4,15.44,48.12,0.0,1.82074e+20,1303.539424,36.10456237098021,7.159393565253688e-12,0.19798747717339174,5.567312685403798,85.189269108023
NGC0300,6.36,88.2,11.7,20.16,47.07,0.0,1.962696e+20,1425.594654,37.75704773946183,7.2634511610560165e-12,0.1994211027973081,5.531121862661673,88.7982981708152
NGC0300,6.81,88.5,8.5,24.2,45.98,0.0,2.101566e+20,1558.1537839999999,39.47345670194086,7.414251010912816e-12,0.20148060475693677,5.480035592839983,92.40529311375134
NGC0300,7.26,88.4,8.9,27.05,44.86,0.0,2.240436e+20,1657.415516,40.71136838771205,7.397736494146675e-12,0.2012560905257684,5.485553756386514,95.35115054202068
NGC0300,7.71,88.2,10.8,28.23,43.73,0.0,2.379306e+20,1676.596834,40.94626764431649,7.04657927143461e-12,0.1964213873471005,5.607453223432318,96.96101443987534
NGC0300,8.17,89.5,3.1,27.84,42.59,0.0,2.521262e+20,1609.463326,40.11811717914987,6.383562382648055e-12,0.18695244815087994,5.864524060369187,97.15315949370262
NGC0300,8.62,89.7,9.5,26.95,41.5,0.0,2.6601319999999997e+20,1518.5375,38.96841669865482,5.7085043148234754e-12,0.17679125144364544,6.171113426638113,96.80427240108503
NGC0300,9.07,93.7,7.3,26.46,40.45,0.0,2.799002e+20,1452.7847500000003,38.11541354885186,5.19036695936623e-12,0.1685771219438075,6.446044485209993,96.77145821953226
NGC0300,9.53,97.0,5.7,26.26,39.41,0.0,2.9409579999999997e+20,1404.035726,37.47046471555964,4.774076086771728e-12,0.16167552182792128,6.698695313736535,96.98044925692433
NGC0300,9.96,96.2,1.5,25.18,38.5,0.0,3.073656e+20,1315.8674,36.27488662973325,4.281114737628414e-12,0.1531010033798784,7.044389270128109,96.27815013527926
NGC0300,10.45,94.8,2.1,24.1,37.5,0.0,3.2248699999999997e+20,1227.685,35.03833614771112,3.806928651387496e-12,0.1443733294206327,7.438514006886917,95.56229417790765
NGC0300,10.93,92.5,13.9,23.02,36.62,0.0,3.3729979999999997e+20,1146.791624,33.8643119522603,3.3999178890707913e-12,0.13643752024953226,7.840728441171888,94.82447839241983
NGC0300,11.32,92.8,10.6,22.03,35.97,0.0,3.493352e+20,1080.487714,32.870772944973474,3.0929826539094837e-12,0.13013327074990674,8.195271304766525,94.10042485396642
NGC0300,11.8,93.5,12.1,21.74,35.19,0.0,3.64148e+20,1042.2622059999999,32.28408595577703,2.862193959598844e-12,0.12518408912717727,8.498664905181396,94.11608381211546
UGC12632,0.71,24.1,7.55,0.75,14.22,0.0,2.19106e+19,93.57836400000001,9.673591060200964,4.270917455478171e-12,0.1529185573341423,7.052166932441788,25.68910750090009
UGC12632,1.42,33.6,5.02,2.55,19.97,0.0,4.38212e+19,189.95091399999998,13.782268100715498,4.334680793771052e-12,0.15405583915843632,7.003985765169659,36.47483375886676
UGC12632,2.14,44.8,3.38,7.39,23.97,0.0,6.60404e+19,318.91011399999996,17.858054597295865,4.829015481432577e-12,0.1626031303226987,6.6634873974146105,46.09830284887998
UGC12632,2.85,54.4,2.9,10.7,26.52,0.0,8.7951e+19,438.012784,20.92875495580184,4.980191060931656e-12,0.1651287165646935,6.569636341551432,53.64312354655085
UGC12632,3.55,57.4,2.89,12.26,27.06,0.0,1.09553e+20,487.13965599999995,22.071240472615035,4.446611740436136e-12,0.1560321915352707,6.92193129794446,58.068470199724544
UGC12632,4.26,61.4,3.44,12.02,28.45,0.0,1.314636e+20,516.8055499999999,22.73335764905835,3.931168399465706e-12,0.14671023990412027,7.328378274188308,61.54142153541742
UGC12632,4.97,63.8,3.64,14.16,29.24,0.0,1.533742e+20,593.795296,24.367915298605254,3.871546166173972e-12,0.1455934456916792,7.380569559771087,66.200811825784
UGC12632,5.69,65.5,3.82,15.95,29.3,0.0,1.755934e+20,649.3079,25.48152075524536,3.697792172143144e-12,0.14228884451003646,7.539811242290016,69.96898601614663
UGC12632,6.4,67.6,3.54,18.56,30.76,0.0,1.97504e+20,779.7152960000001,27.92338260311598,3.947845593000648e-12,0.1470211049423556,7.313991902197556,75.51709317077538
UGC12632,7.11,69.2,2.91,22.61,29.42,0.0,2.194146e+20,909.3588440000001,30.155577328248917,4.144477368415776e-12,0.1506379821230352,7.1509804139282505,80.63998563167304
UGC12632,7.82,70.3,2.79,26.3,28.8,0.0,2.413252e+20,1073.2324,32.76022588444714,4.447245459653613e-12,0.15604330978454614,6.921475580085571,86.18788690040284
UGC12632,8.52,71.4,2.93,28.44,27.59,0.0,2.629272e+20,1158.9893260000001,34.0439322934352,4.408023688686449e-12,0.15535368638854674,6.94986575732095,89.74865029552191
UGC12632,9.25,73.2,3.0,29.27,27.31,0.0,2.85455e+20,1199.8175059999999,34.63838197722289,4.20317565290501e-12,0.15170097536623592,7.104552330088905,92.32641148627924
UGC12632,9.95,73.0,2.81,30.7,26.87,0.0,3.07057e+20,1274.608574,35.7016606616555,4.15104874339292e-12,0.15075735864506457,7.145733738801439,95.43591300447326
UGC12632,10.66,73.1,2.79,31.41,26.73,0.0,3.289676e+20,1315.254834,36.26644225727139,3.998128794446628e-12,0.14795443686372373,7.271162566330732,97.79279990963722
NGC6015,0.34,35.5,2.1,-2.27,41.97,0.0,1.04924e+19,815.434114,28.555807010133684,7.771664385650568e-11,0.6523138836596682,2.0869821608682404,41.252835651399764
NGC6015,0.67,62.4,4.2,-3.73,62.26,0.0,2.06762e+19,1797.014396,42.39120658815929,8.69122177189232e-11,0.6898267305897765,2.006674135507833,60.05016494222502
NGC6015,1.0,90.7,3.8,-5.02,80.4,0.0,3.086e+19,2998.714000000001,54.76051497201246,9.71715489306546e-11,0.7294057220892397,1.9312306646296933,76.09998969286637
NGC6015,1.32,104.0,2.0,-6.13,86.74,0.0,4.07352e+19,3498.5375959999997,59.148436970050184,8.588487588130166e-11,0.6857375783255031,2.014985692942515,83.9613196785371
NGC6015,1.65,105.0,2.4,-7.07,92.13,0.0,5.0919e+19,3954.4358739999993,62.88430546646754,7.766130273571749e-11,0.652081589723107,2.087509316870633,90.85659981499673
NGC6015,1.98,108.0,2.0,-7.85,97.94,0.0,6.11028e+19,4474.054556,66.88837384777716,7.322175998481246e-11,0.6331690603009242,2.131771885104135,97.6609631065702
NGC6015,2.31,116.0,2.3,-8.46,104.95,0.0,7.12866e+19,5138.24275,71.68153702314146,7.207866204868796e-11,0.6282072750006578,2.143840773724377,104.95510617756369
NGC6015,2.63,130.0,3.3,-8.8,112.27,0.0,8.11618e+19,5875.534333999999,76.65203411521445,7.239285395346087e-11,0.6295749683599986,2.140494423008916,112.14521155236368
NGC6015,2.96,141.0,2.2,-8.85,120.94,0.0,9.13456e+19,6806.504956000001,82.50154517340873,7.451376920180064e-11,0.6387308158050145,2.118473872309204,120.08081824766649
NGC6015,3.28,146.0,1.6,-8.55,129.34,0.0,1.012208e+20,7768.366876000001,88.13833942161607,7.674674450310609e-11,0.6482306838081795,2.096305351274037,127.61218222732019
NGC6015,3.61,150.0,1.4,-7.82,137.29,0.0,1.114046e+20,8731.482686000001,93.44240304058967,7.837632095981674e-11,0.6550765301797783,2.08074242370449,134.78859909725833
NGC6015,3.94,152.0,1.1,-6.39,143.65,0.0,1.215884e+20,9533.080450000001,97.63749510305968,7.840452255313831e-11,0.6551943753408628,2.0804774691547787,140.83095926629522
NGC6015,4.27,155.0,1.3,-3.64,148.22,0.0,1.3177219999999998e+20,10119.067063999999,100.5935736714826,7.679212355868688e-11,0.6484222994225929,2.095865116695733,145.6303528559287
NGC6015,4.6,152.0,1.8,4.74,149.97,0.0,1.4195599999999998e+20,10368.328014,101.82498717898275,7.303902627574745e-11,0.6323784919798345,2.133681736734935,148.73705699639552
NGC6015,4.94,150.0,2.4,8.31,149.81,0.0,1.524484e+20,10392.852706000001,101.94534175723774,6.817292084403641e-11,0.6109498380371151,2.187394137945142,150.7755453833005
NGC6015,5.3,147.0,5.5,11.17,147.82,0.0,1.63558e+20,10176.115004,100.87673172739093,6.221716457770332e-11,0.5836529847104973,2.2617106731746457,151.7083646869857
NGC6015,5.63,145.0,3.8,13.71,145.9,0.0,1.737418e+20,9979.896700000001,99.89943293132349,5.7440965271454536e-11,0.5608031804232011,2.329647247992852,152.47832266393786
NGC6015,5.96,152.0,4.1,15.93,145.72,0.0,1.839256e+20,10021.551364,100.10769882481567,5.448698475905475e-11,0.5461928250833389,2.3761466010352694,154.31356133104106
NGC6015,6.27,149.0,1.4,18.03,145.22,0.0,1.934922e+20,10025.951164,100.12967174619119,5.1815789804446885e-11,0.5326361815277025,2.421632013980818,155.81772784041823
NGC6015,8.24,149.0,4.0,27.98,136.77,0.0,2.542864e+20,9387.655534000001,96.88991451126377,3.691764692881727e-11,0.4495899651563536,2.761589150327208,161.01194884139366
NGC6015,10.3,146.0,4.0,36.61,123.8,0.0,3.17858e+20,8390.4545,91.59942412482734,2.6396864323062497e-11,0.38016818842728817,3.162019354530045,162.8827170767473
NGC6015,11.13,149.0,3.2,39.92,119.88,0.0,3.434718e+20,8204.365024,90.57794998784196,2.3886575328746053e-11,0.36164007233794804,3.2952514766139775,164.4245904967261
NGC6015,11.95,152.0,2.8,43.13,116.47,0.0,3.68777e+20,8100.216914,90.00120506971004,2.1965081645547308e-11,0.3467895595833336,3.4124345247048837,166.25720993368094
NGC6015,12.72,153.0,2.4,45.67,112.55,0.0,3.925392e+20,7912.80005,88.95392093662876,2.01579868965953e-11,0.332218017676934,3.5377055823025745,167.3115564105752
NGC6015,13.58,156.0,2.2,47.33,108.33,0.0,4.190788e+20,7638.407794,87.39798506830692,1.822666236994093e-11,0.31590258347686617,3.6918143668164727,167.9273165196542
NGC6015,14.43,158.0,2.8,48.11,104.74,0.0,4.453098e+20,7360.987196,85.7961956965459,1.65300363836592e-11,0.30084064280218753,3.849051276709174,168.32354904945322
NGC6015,15.29,158.0,3.1,48.44,101.4,0.0,4.7184939999999997e+20,7076.135200000001,84.1197669992018,1.4996596795502974e-11,0.2865470625138027,4.013674439976177,168.52686131906603
NGC6015,16.02,159.0,3.8,48.44,98.71,0.0,4.943772e+20,6828.519085999998,82.63485394190516,1.3812366520947972e-11,0.2750006056402925,4.159243512223645,168.52736782653682
NGC6015,16.88,161.0,3.6,48.11,95.6,0.0,5.209168e+20,6518.6777,80.73832856828285,1.2513855763530759e-11,0.26175511417322267,4.342152764688116,168.24117925515668
NGC6015,17.73,163.0,4.0,47.66,92.8,0.0,5.471478e+20,6232.9220000000005,78.94885686316174,1.1391660534868275e-11,0.24974288285195612,4.5249084141973865,167.93868286620565
NGC6015,18.59,162.0,4.8,47.0,90.22,0.0,5.736874e+20,5953.238264,77.15723079530524,1.0377146620267413e-11,0.23836285563086215,4.715129313785974,167.54189998486564
NGC6015,19.32,164.0,5.7,46.67,88.2,0.0,5.962152e+20,5756.5393,75.8718610553346,9.655136769408093e-12,0.22992109455632212,4.8684614263463235,167.40815252339613
NGC6015,20.18,165.0,7.0,46.56,85.97,0.0,6.227547999999999e+20,5567.620414000001,74.61648888818074,8.940309113635094e-12,0.2212462256926346,5.038273276859649,167.48490423782812
NGC6015,21.04,166.0,6.3,46.12,83.92,0.0,6.492944e+20,5366.634944,73.2573200711028,8.265333790034229e-12,0.2127305200035894,5.218497130463683,167.34924276945543
NGC6015,21.89,163.0,7.0,45.56,82.02,0.0,6.755254e+20,5170.262584,71.90453799309192,7.653690866398211e-12,0.2047081161828355,5.4020512713493956,167.1227799107812
NGC6015,22.63,159.0,8.5,45.34,80.48,0.0,6.983618e+20,5035.149584000001,70.95878792651408,7.209944163612615e-12,0.1986852164999155,5.549633317549365,167.16229805255497
NGC6015,23.48,155.0,9.1,45.12,78.82,0.0,7.245928e+20,4893.606903999999,69.95432012392087,6.753595818230599e-12,0.19229462106547043,5.716368155134066,167.2532770075666
NGC6015,24.34,154.0,8.0,44.68,77.25,0.0,7.511323999999999e+20,4741.38115,68.857687660856,6.312310785688383e-12,0.18590616403947238,5.894541054508822,167.17734847684733
NGC6015,25.19,149.0,5.4,44.57,75.79,0.0,7.773634000000001e+20,4628.781986,68.03515257570898,5.9544634928786204e-12,0.18055974040639058,6.053371648569413,167.3909724013252
NGC6015,25.93,153.0,3.1,46.56,74.58,0.0,8.001998e+20,4726.434744,68.74907085917599,5.906568264575923e-12,0.17983210050895138,6.07572041407836,169.45942304849862
NGC6015,26.78,156.0,3.0,42.58,73.28,0.0,8.264308000000001e+20,4283.237264,65.44644577056879,5.182814173915107e-12,0.16845442441907502,6.450354981199931,166.2179317086564
NGC6015,27.64,151.0,9.4,40.7,72.03,0.0,8.529704e+20,4043.1176140000002,63.58551418365664,4.740044454063118e-12,0.16109824548451226,6.720811297374657,164.8424415518821
NGC6015,28.37,158.0,7.7,39.26,71.03,0.0,8.754982e+20,3862.167614,62.146340310592706,4.411394122797739e-12,0.15541306779725164,6.9474112305386795,163.8049652963132
NGC6015,29.23,152.0,3.4,38.26,69.88,0.0,9.020378e+20,3710.106223999999,60.910641303470115,4.113027440756917e-12,0.15006534351412404,7.1762645292304095,163.17078076349384
UGC02259,1.02,56.1,3.4,4.05,24.58,0.0,3.14772e+19,294.32364399999994,17.155863254292974,9.350375636968977e-12,0.22626330805504133,4.93846874653223,38.12490153770207
UGC02259,2.04,71.1,3.0,7.98,36.06,0.0,6.29544e+19,661.8292560000001,25.7260423695523,1.0512835576226603e-11,0.23991618073698767,4.6880962320239306,55.70205778332432
UGC02259,3.05,80.7,1.5,14.47,40.35,0.0,9.4123e+19,958.3172500000001,30.956699597986862,1.0181541706065467e-11,0.23610564763526676,4.755049336620768,67.50441321783887
UGC02259,4.07,82.8,1.5,19.07,42.21,0.0,1.2560020000000002e+20,1183.2395860000001,34.39824975198593,9.420682339677803e-12,0.227112366765998,4.92201655193863,76.31464359610816
UGC02259,5.09,83.7,1.5,21.9,39.32,0.0,1.570774e+20,1190.798704,34.50795131560261,7.58096775220369e-12,0.20373325686475807,5.425344843638347,80.37719582417407
UGC02259,6.11,86.0,1.5,24.6,37.93,0.0,1.885546e+20,1266.955054,35.59431210179514,6.719300690622239e-12,0.19180575837521435,5.72958183186836,85.20048508777515
UGC02259,7.13,88.3,2.3,26.68,36.09,0.0,2.200318e+20,1310.966926,36.20727725195586,5.958079359438045e-12,0.18061455481933755,6.051695389410684,89.07060402705315
UGC02259,8.14,90.0,3.0,25.72,33.53,0.0,2.5120040000000003e+20,1178.678414,34.33188625753033,4.6921836669049876e-12,0.16028286804222727,6.7523211574252,89.21219195072261
NGC7814,0.63,265.0,15.0,-0.69,39.69,345.22,1.94418e+19,55546.46257000001,235.68297047092736,2.8570637785595997e-09,3.9551191453501287,1.0195305202035279,237.9733469938554
NGC7814,1.72,250.0,15.0,-2.33,81.63,298.99,5.30792e+19,44192.32832000001,210.21971439424993,8.325733680989919e-10,2.1350638170538767,1.1340916443261642,223.87083394455502
NGC7814,2.79,233.0,7.29,-3.94,104.82,255.24,8.60994e+19,35037.481,187.18301472088754,4.0694222027098913e-10,1.4926774720024203,1.2899398158477409,212.59407750195848
NGC7814,3.91,230.0,6.45,-5.06,118.95,225.3,1.206626e+20,29883.832150000006,172.86940779096804,2.4766441424268996e-10,1.1644783213902041,1.4536688718440172,208.42551803430035
NGC7814,5.03,228.0,5.37,-3.48,122.96,203.41,1.552258e+20,25999.713662000002,161.24426706708056,1.674960841689977e-10,0.9576392378913434,1.6228441218558864,205.4105218490837
NGC7814,6.14,228.0,5.16,1.4,120.03,186.27,1.894804e+20,22589.668348000003,150.29859729219032,1.192190239623729e-10,0.8079274877789405,1.8043408704800656,201.88972695728305
NGC7814,7.26,227.0,5.94,-1.38,115.88,172.25,2.240436e+20,19827.093374,140.80871199609774,8.849658447730708e-11,0.6960859339932421,1.9941482924333702,198.84205892033782
NGC7814,8.37,226.0,3.0,5.96,113.5,160.83,2.5829819999999997e+20,17859.849494000002,133.6407478802779,6.914430489256217e-11,0.615287101254727,2.176210833105504,197.14664071821426
NGC7814,9.5,223.0,3.92,11.22,109.97,151.12,2.9317e+20,16193.989838000001,127.25560827719933,5.52375408056759e-11,0.5499418507850192,2.3639732027173306,195.65826847365477
NGC7814,10.65,219.0,2.9,16.09,105.99,142.79,3.28659e+20,14805.405632,121.67746558833316,4.50479239333169e-11,0.4966346235701312,2.554769808309303,194.48496936371745
NGC7814,11.74,216.0,2.55,18.57,102.02,136.04,3.622964e+20,13645.72742,116.8149280700031,3.766454047017856e-11,0.4541150965657354,2.7397984001909994,193.3559984969653
NGC7814,12.82,214.0,2.55,19.07,97.84,130.19,3.956252e+20,12563.831682,112.08849932977067,3.1756904469179414e-11,0.4169833216035145,2.9328257792295482,191.95710313210745
NGC7814,14.01,214.0,3.07,17.78,93.27,124.54,4.3234859999999997e+20,11452.50047,107.01635608634786,2.6489042568890012e-11,0.3808313864632798,3.1574934929273617,190.16097315635656
NGC7814,15.09,214.0,3.61,20.16,89.43,120.01,4.6567739999999997e+20,10710.483100000001,103.49146389920283,2.299979148655272e-11,0.3548636805366231,3.347493602972147,189.34960697606766
NGC7814,16.18,214.0,4.46,23.24,85.93,115.89,4.993148e+20,10114.74782,100.57210259311476,2.025725618387438e-11,0.33303502742646685,3.530388909654167,188.96823417621457
NGC7814,17.36,214.0,5.07,23.44,82.48,111.88,5.357296e+20,9436.672608,97.14253758266767,1.7614618658367956e-11,0.31055335539536855,3.7458965342017057,188.01276344095197
NGC7814,18.44,214.0,4.78,23.34,79.67,108.55,5.6905840000000007e+20,8884.744844,94.2589244793298,1.5613063341126324e-11,0.29237730861465017,3.9445681968037847,187.2070563530093
NGC7814,19.53,214.0,4.87,22.64,77.35,105.49,6.026958e+20,8383.704396,91.56257093376091,1.3910341495659997e-11,0.2759742102423112,4.14649570340511,186.44836887629916
F579-V1,0.42,35.7,9.1,-1.7,15.39,0.0,1.29612e+19,111.84196600000001,10.575536203900018,8.628982347313519e-12,0.21735988392368502,5.118764029139196,23.926818269653175
F579-V1,1.47,83.3,9.3,-4.3,40.7,0.0,4.53642e+19,780.4754000000001,27.936989816370698,1.720465477182448e-11,0.3069181589845923,3.7837340191774818,54.3425369495311
F579-V1,2.11,94.2,10.4,-3.8,48.7,0.0,6.51146e+19,1105.4174,33.2478179735152,1.6976490679509666e-11,0.3048762282041931,3.80538666738836,64.85784945447317
F579-V1,2.84,97.6,9.1,-0.8,53.6,0.0,8.76424e+19,1322.2016,36.36209014894496,1.5086323514645882e-11,0.2874030095249435,4.0033520290949705,72.75464561272096
F579-V1,3.9,101.0,9.1,5.9,57.61,0.0,1.20354e+20,1561.509566,39.515940656904526,1.2974305515396247e-11,0.2665272776680005,4.274145537621079,81.69528225957438
F579-V1,4.74,105.0,16.7,10.47,63.1,0.0,1.462764e+20,1941.1615000000002,44.0586143676807,1.3270503649255792e-11,0.26955246399470717,4.23228848667984,90.63970138540931
F579-V1,5.69,106.0,9.1,13.24,67.96,0.0,1.755934e+20,2299.8359359999995,47.95660471718155,1.309750785621783e-11,0.2677897421184202,4.256562171982145,98.94136974462576
F579-V1,6.32,108.0,11.5,14.88,69.85,0.0,1.950352e+20,2465.76475,49.65646735320586,1.2642665272730251e-11,0.2630988338089604,4.322752681285651,103.24190614514119
